 time   show click f1     f2       f3        f4       f5         f6      f7      f8       f9      f10        f11     f12      f13     f14        f15
8140832147 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5602e60e 76dc4769 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4397782703 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a a98e3a73 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4654924742 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d74921c8 a0f5f879 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5845339766 0 1 85f751fd c4e18dd6 50e219e0 e8a706a6 7801e8d9 0f2161f8 017c59a6 ca80bf27 3bd9e8e7 85f751fd 50e219e0 e8a706a6 7801e8d9 0f2161f8 017c59a6 
380414709 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a e431a9ea d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a e
7006677512 0 0 85f751fd c4e18dd6 50e219e0 be7c618d 2347f47a f95efa07 a6060f2f 80a5d6b2 1f0bc64f 85f751fd 50e219e0 be7c618d 2347f47a f95efa07 a6060f2f 
7622561410 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 9a24ad27 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2856023147 0 0 85f751fd c4e18dd6 50e219e0 8b3e13f8 2347f47a 4ce2e9fc 336ed370 db19c839 7e752449 85f751fd 50e219e0 8b3e13f8 2347f47a 4ce2e9fc 336ed370 
4591918171 1 0 f9c69707 e16ceb4b 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 20207c37 2cd8ff6d f9c69707 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7993429950 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e392b625 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0714490879 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 74169322 ecb851b2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4166034121 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3d4a9d17 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2058819058 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a eae264e8 5d379d53 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4276432795 0 0 85f751fd c4e18dd6 50e219e0 6b9f4aa8 7801e8d9 07d7df22 a3d873bc 83dd72f9 6f7a55d2 85f751fd 50e219e0 6b9f4aa8 7801e8d9 07d7df22 a3d873bc 
7633209085 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 2b627973 d34f4c90 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
4524163168 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a b6c1c385 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8415380163 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a c50fa813 3eb8d368 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
8197721234 0 0 6c5b482c 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4ae66a37 9e3836ff 6c5b482c 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4033221841 0 0 85f751fd c4e18dd6 50e219e0 39947756 2347f47a cef3e649 ebde79d7 f006ce5b ae1b1e3b 85f751fd 50e219e0 39947756 2347f47a cef3e649 ebde79d7 
3929112974 0 1 5b4d2eda 16a36ef3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 80bc4b63 46d98882 5b4d2eda f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7840390002 0 0 85f751fd c4e18dd6 50e219e0 925db399 d9b5648e 0f2161f8 a99f214a c37fc02d f4fffcd0 85f751fd 50e219e0 925db399 d9b5648e 0f2161f8 a99f214a 
1155829754 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d9cb1cd8 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6087295670 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a7f7e863 d5db24c3 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4689345720 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a dfdb3085 bcb0c1f6 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
0918349357 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e7063e48 44801bc1 f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3688109004 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 52aa6971 d25693ce 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0115256095 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a afa0fe27 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6259651720 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8d341ee3 27466962 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6225524789 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a df9d9316 d056b4bf 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
7368833699 1 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 1861b129 89416188 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
0970569308 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a ad7c8a65 78d9bd10 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
6744696793 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9046b3ef eefb45ad f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7764203733 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 4d58280d 737e5d8b 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0781710175 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 33ad0c7b fbec56bc 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
4122765217 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0bdf44da 1610002a f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
241051129 0 1 34040f5c c5206c87 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 265c100e 900981af 34040f5c 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 2
4443515654 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 6b40df6c 36d749e5 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1400649857 1 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a a5875c5c 0eb711ec d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
7316463782 0 0 da79c793 71ed77a0 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e60aaadd 24f6b932 da79c793 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
5903940029 0 1 7dd19f44 9690165f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0a33f4b6 d6e0e6ff 7dd19f44 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2295113501 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 99c72809 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1928487558 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4b6fe0a2 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5880678825 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4566f3fa ba04a9e3 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
6065332747 0 0 ceea3181 6225315b f028772b ecad2386 7801e8d9 07d7df22 a99f214a 72d6f41b 84ebbcd4 ceea3181 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1502123499 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a a98257b9 f16efb5e 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
7805081258 0 0 93eaba74 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a a83a36f9 8571106b 93eaba74 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5302585931 0 0 85f751fd c4e18dd6 50e219e0 03528b27 2347f47a 8ded1f7a a99f214a d07a55b2 cd5b1559 85f751fd 50e219e0 03528b27 2347f47a 8ded1f7a a99f214a 
5178679161 0 0 44f60771 5712da49 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 8da1f0ef 4ea23a13 44f60771 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4728671724 0 0 29cfa778 71ed77a0 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 883e08da 836d2439 29cfa778 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
1729855207 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 35ef2bf8 04f5b394 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1782064121 0 0 85f751fd c4e18dd6 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a d195e29f 2cd8ff6d 85f751fd 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 
2837801337 0 0 9a977531 a434fa42 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 6cc37edb 88fe1d5d 9a977531 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3816289201 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 1cf29716 ecb851b2 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
62513915 0 1 43d6df75 27e3c518 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a c6563308 3bd9e8e7 43d6df75  8905ebd ecad2386 7801e8d9 07d7df22 a99f214a c6
435435617 1 1 faf9c1c2 c8223ee3 f028772b ecad2386 7801e8d9 07d7df22 a99f214a dc37f270 dff23b13 faf9c1c2 f028772b ecad2386 7801e8d9 07d7df22 a99f214a d
3566306140 1 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 9dc71f27 4ea23a13 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9656298804 0 1 85f751fd c4e18dd6 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 2c5594e1 5891bcb9 f07e20f8 85f751fd 50e219e0 ffc6ffd0 7801e8d9 0f2161f8 2c5594e1 
7418147357 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 862eb866 d7bc6ccb 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
15957528 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 95281397 8a4875bd f282ab5a  028772b ecad2386 7801e8d9 07d7df22 a99f214a 95
8384657022 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 8fc48ef1 d0b8cc7c 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
2461548915 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 846197a8 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4429657732 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d0e9d4d1 3e855f6d 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4031003538 0 0 a1b948b8 79cf0c8d 50e219e0 ecad2386 7801e8d9 07d7df22 3c0208dc d501395f 911a3c09 a1b948b8 50e219e0 ecad2386 7801e8d9 07d7df22 3c0208dc 
2137818045 0 0 85f751fd c4e18dd6 50e219e0 5adb10d9 2347f47a cef3e649 a99f214a f5c497db cc1b551e 85f751fd 50e219e0 5adb10d9 2347f47a cef3e649 a99f214a 
7403626269 0 0 0aab7161 660aeadc f028772b ecad2386 7801e8d9 07d7df22 a99f214a ddd2926e 94a6ac23 0aab7161 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9871482914 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 67abfbd3 aaffed8f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
204925262 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a aa914ed8 a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a
5376854994 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 169483a8 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8966587383 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e5e3b00f 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5042846380 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 27f51eb7 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
5149479566 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 55cf5688 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1228986510 0 0 6ec06dbd d262cf1e f66779e6 ecad2386 7801e8d9 07d7df22 a99f214a 03b897c3 7120e05e 6ec06dbd f66779e6 ecad2386 7801e8d9 07d7df22 a99f214a 
8057416048 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 c34f8cb7 95447735 6715887e 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 c34f8cb7 
462159373 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a dcfb273e f3776ac6 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d
1604717278 1 0 da79c793 71ed77a0 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 66575ef6 1f883dc7 da79c793 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9787717806 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 52251c92 a9e0c3ab 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
8214258852 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3a5fa6f9 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
126877439 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 6b9769f2 f39b265e 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 6
8669651698 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 49c5a80d 2ea4f8ba 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
8859427075 0 0 85f751fd c4e18dd6 50e219e0 1779deee 2347f47a f95efa07 a99f214a 3cebbc81 34d5fa08 85f751fd 50e219e0 1779deee 2347f47a f95efa07 a99f214a 
0095985756 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 31d95183 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2129397470 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 86c2fd11 c6263d8a 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
2899873464 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a a98e3a73 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
600986040 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8e447ec0 a0f5f879 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 8
6447189033 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 46087b84 99e427c9 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
7849302898 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a ae247cd1 cb349e4e 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
1383999462 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 75bb1b58 3bd9e8e7 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
3976358950 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 345ba90d 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
4335143578 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a bbe185d8 aad45b01 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
4139415292 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 1cf29716 3de05cb4 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5193128257 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a a5a696cd 8a4875bd d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2165745755 0 1 85f751fd c4e18dd6 50e219e0 13684a79 2347f47a 0f2161f8 0240183e 76f576f3 be6db1d7 85f751fd 50e219e0 13684a79 2347f47a 0f2161f8 0240183e 
4808044162 1 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 7ed30f6c 4ea23a13 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 a99f214a 
6261718192 0 1 93377b07 7212918d f028772b ecad2386 7801e8d9 07d7df22 a99f214a 081baba4 8a4875bd 93377b07 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9769934769 0 0 d7f3460b f7570339 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 0ce9f31c a5fbe35d d7f3460b f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8246112351 0 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b388285f 706847a1 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2099731126 0 1 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a b7b1e47f 4ea23a13 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
2631826503 0 0 85f751fd c4e18dd6 50e219e0 e2fcccd2 5c5a694b 0f2161f8 e8ce4f8e e88a37f9 e981565c 85f751fd 50e219e0 e2fcccd2 5c5a694b 0f2161f8 e8ce4f8e 
4483055389 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 9b1fe278 81b42528 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
9083950035 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 967b2902 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
7219614938 0 0 f282ab5a 61eb5bc4 f028772b ecad2386 7801e8d9 07d7df22 a99f214a aab6c9a1 0fadd2fe f282ab5a f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
8799588990 0 1 85f751fd c4e18dd6 50e219e0 49227c50 7801e8d9 0f2161f8 a8cdc45d 2c36e09e ecb851b2 85f751fd 50e219e0 49227c50 7801e8d9 0f2161f8 a8cdc45d 
9218277966 0 0 85f751fd c4e18dd6 50e219e0 39947756 2347f47a cef3e649 a5c4d10e 16756459 be74e6fe 85f751fd 50e219e0 39947756 2347f47a cef3e649 a5c4d10e 
3363234328 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 6fb4f64c 0a3aa014 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0039588611 0 0 030440fe 08ba7db9 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a f9280995 96629d1d 030440fe 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
8266258725 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a6df415d aaffed8f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0227008483 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a d14fc3c0 a0f5f879 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
9320854577 0 0 d9750ee7 98572c79 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 6ecceca7 cd5b1559 d9750ee7 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3727377149 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a cee99d0d a5bce124 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6282300557 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a3811ac3 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5410622329 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 2372fd7d 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
5385206017 0 1 3d88bdd0 28b9656a 72722551 ecad2386 7801e8d9 07d7df22 a99f214a 4b2128ef 900981af 3d88bdd0 72722551 ecad2386 7801e8d9 07d7df22 a99f214a 
2753487847 0 0 85f751fd c4e18dd6 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a eee08cba 89416188 85f751fd 50e219e0 0acbeaa3 45a51db4 f95efa07 a99f214a 
6319533404 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 2258328c d056b4bf 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
2746331345 0 0 85f751fd c4e18dd6 50e219e0 febd1138 82e27996 0f2161f8 a99f214a ff8bfff2 aad45b01 85f751fd 50e219e0 febd1138 82e27996 0f2161f8 a99f214a 
3742640468 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 0d40246c a0f5f879 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
309839737 1 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a a1ed7471 fa202956 e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a a
0482100669 0 1 856e6d3f 58a89a43 f028772b ecad2386 7801e8d9 07d7df22 a99f214a ac038181 be6db1d7 856e6d3f f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
3527880384 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 3da38138 24f6b932 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6780253173 0 0 653f65e4 346a9e03 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 4a23efa3 5096d134 653f65e4 76b2941d ecad2386 7801e8d9 07d7df22 a99f214a 
3156800622 0 0 f17ebd97 c4e18dd6 50e219e0 ecad2386 7801e8d9 07d7df22 7681c1c6 dbd0f760 1a4a9acf f17ebd97 50e219e0 ecad2386 7801e8d9 07d7df22 7681c1c6 
0936141164 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e4cb4bed 0153a639 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
1072630581 0 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 48b60f09 8571106b 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
3468542850 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a d7883b38 24f6b932 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
8961027234 0 0 85f751fd c4e18dd6 50e219e0 e96166c7 2347f47a 0f2161f8 fd47d3a8 9d794cb9 5096d134 85f751fd 50e219e0 e96166c7 2347f47a 0f2161f8 fd47d3a8 
3901476068 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a e6fa0b6b 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8548350930 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a a8536f3a 779d90c2 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
6375374327 0 0 85f751fd c4e18dd6 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 73266ac9 0f33af29 85f751fd 50e219e0 5e3f096f 2347f47a 0f2161f8 a99f214a 
4261215410 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 1cf29716 1f0bc64f 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7840925770 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 5e6d04a9 711ee120 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
7972749598 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 780599c8 4ea23a13 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0503280624 1 1 e151e245 7e091613 f028772b ecad2386 7801e8d9 07d7df22 a99f214a e5df8158 1f0bc64f e151e245 f028772b ecad2386 7801e8d9 07d7df22 a99f214a 
9933424803 1 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 97d23ae4 8a4875bd 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
0390409014 0 0 543a539e c7ca3108 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 4a9ed8c4 d787e91b 543a539e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
4049580646 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 37b3c191 edead9f4 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
8475991971 1 0 5b08c53b 7687a86e 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a b1d19839 24f6b932 5b08c53b 3e814130 ecad2386 7801e8d9 07d7df22 a99f214a 
0834059085 0 0 1fbe01fe f3845767 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a ad5228cc 36d749e5 1fbe01fe 28905ebd ecad2386 7801e8d9 07d7df22 a99f214a 
